1.026915609836578369e-01 4.659189283847808838e-01 -2.807535529136657715e-01 -8.123771101236343384e-02 8.046442866325378418e-01 -1.077679038047790527e+00 2.632803022861480713e-01 -5.074392259120941162e-02 2.191325277090072632e-01 3.746616840362548828e-01 -5.571828782558441162e-02 2.782812416553497314e-01 -4.091399256139993668e-03 -2.056076936423778534e-02 8.281264901161193848e-01 -7.866477966308593750e-01 -2.895478904247283936e-01 -4.037659615278244019e-03 2.133308649063110352e-01 2.799001634120941162e-01 -4.075079783797264099e-02 1.115714535117149353e-01 9.063059836626052856e-02 -3.943993244320154190e-03 -9.740776568651199341e-02 -1.188527122139930725e-01 3.375116363167762756e-02 5.272614359855651855e-01 3.637198507785797119e-01 3.145097494125366211e-01 -6.684005260467529297e-01 5.056220889091491699e-01 -3.234227299690246582e-01 -5.940542817115783691e-01 2.280875444412231445e-01 -4.896626472473144531e-01 1.978447884321212769e-01 -1.862475723028182983e-01 5.827498435974121094e-01 9.249854087829589844e-02 -5.880722403526306152e-02 -1.917813420295715332e-01 -9.688624739646911621e-02 -2.336904555559158325e-01 1.557291597127914429e-01 -1.803713589906692505e-01 -1.677597612142562866e-01 -3.507756292819976807e-01 -4.144527018070220947e-02 -7.727884501218795776e-02 -4.768611863255500793e-02 8.732804298400878906e+00 1.941351145505905151e-01 -8.814658969640731812e-02 -2.142164558172225952e-01 -5.372735857963562012e-01 1.026093289256095886e-01 1.292548775672912598e-01 1.920206695795059204e-01 2.111124992370605469e-01 -5.101550221443176270e-01 -1.987280845642089844e-01 3.565487563610076904e-01 1.720401197671890259e-01 1.328542381525039673e-01 -9.070276468992233276e-02 -2.326381355524063110e-01 4.974976181983947754e-03 -7.810328602790832520e-01 -7.806463539600372314e-02 1.305444091558456421e-01 -1.669825762510299683e-01 7.508487105369567871e-01 2.806310057640075684e-01 1.513918191194534302e-01 8.356127738952636719e-01 -2.621137797832489014e-01 2.860658466815948486e-01 -1.712251454591751099e-01 9.147188812494277954e-02 2.056938409805297852e-01 6.516225337982177734e-01 -5.752740502357482910e-01 -2.009844221174716949e-02 -1.973259635269641876e-02 2.691444754600524902e-02 -1.824276596307754517e-01 -3.057188093662261963e-01 5.360131859779357910e-01 1.841206997632980347e-01 -5.684744715690612793e-01 -7.563802599906921387e-02 -2.086835056543350220e-01 -1.633657664060592651e-01 9.431006759405136108e-02 4.077558815479278564e-01 -1.669221073389053345e-01 2.588452994823455811e-01 3.797795623540878296e-02 5.273959040641784668e-02 -9.497428685426712036e-02 7.108117640018463135e-02 -9.991403669118881226e-02 2.635230720043182373e-01 -8.235673308372497559e-01 1.375648021697998047e+00 4.298673868179321289e-01 -6.213818863034248352e-02 -1.178422346711158752e-01 -4.656687378883361816e-02 5.024455115199089050e-02 5.382544174790382385e-02 -2.447097450494766235e-01 -1.021268442273139954e-01 -4.205488860607147217e-01 5.387175679206848145e-01 -3.987930715084075928e-01 3.798359632492065430e-01 -3.675616979598999023e-01 4.253860414028167725e-01 5.363793969154357910e-01 -1.468416154384613037e-01 -3.493418544530868530e-02 -2.102914899587631226e-01 3.945590555667877197e-01 -8.407356590032577515e-02 4.013919532299041748e-01 2.244321554899215698e-01 1.233856007456779480e-01 -1.968305110931396484e-01 2.840339243412017822e-01 -1.722977310419082642e-01 -1.996460407972335815e-01 -7.606904506683349609e-01 -8.241819590330123901e-02 -8.154729008674621582e-01 5.776962637901306152e-01 2.909386344254016876e-02 -4.945098459720611572e-01 -7.879777811467647552e-03 2.477002143859863281e-01 -3.813749849796295166e-01 -6.499457955360412598e-01 4.253113567829132080e-01 6.686285138130187988e-01 6.311399340629577637e-01 -5.564940571784973145e-01 1.994711011648178101e-01 1.822479218244552612e-01 -5.991830229759216309e-01 -9.365828037261962891e-01 -2.374405115842819214e-01 2.612302303314208984e-01 4.118248522281646729e-01 2.691209316253662109e-01 4.362501800060272217e-01 -1.318977624177932739e-01 -2.477143555879592896e-01 1.930684596300125122e-02 4.636317491531372070e-02 3.628592789173126221e-01 2.595814168453216553e-01 1.752985119819641113e-01 2.475219368934631348e-01 -1.263667643070220947e-01 -6.326166987419128418e-01 3.814591169357299805e-01 -6.873653084039688110e-02 -1.662790477275848389e-01 4.871852099895477295e-01 -4.289025068283081055e-01 1.096302196383476257e-01 1.373971104621887207e-01 3.575147092342376709e-01 5.202802419662475586e-01 5.265370011329650879e-01 -6.873758435249328613e-01 -3.280057013034820557e-01 -3.465708792209625244e-01 -2.028046101331710815e-01 -3.570900261402130127e-01 2.178562432527542114e-01 6.226812005043029785e-01 1.778894215822219849e-01 -3.032300807535648346e-02 -3.833215534687042236e-01 2.034868001937866211e-01 -1.508167237043380737e-01 8.626687526702880859e-02 -5.114443898200988770e-01 5.682406425476074219e-01 2.488600015640258789e-01 4.919588938355445862e-02 -7.899608612060546875e-01 6.244801282882690430e-01 -7.519455254077911377e-02 4.729846417903900146e-01 -1.983928829431533813e-01 2.394829988479614258e-01 4.082413613796234131e-01 -5.253511071205139160e-01 -2.840135395526885986e-01 -9.033637493848800659e-02 -3.371268138289451599e-02 1.690679974853992462e-02 -1.624554544687271118e-01 8.545766472816467285e-01 4.183043166995048523e-02 -4.980668053030967712e-02 4.838279485702514648e-01 2.663981020450592041e-01 7.758387178182601929e-02 4.133310317993164062e-01 4.042372405529022217e-01 4.466067254543304443e-01 3.918625414371490479e-01 7.318730950355529785e-01 -4.395876824855804443e-01 -2.187900096178054810e-01 -1.327184885740280151e-01 -5.452193692326545715e-02 -3.623751923441886902e-02 -6.092927977442741394e-02 -1.652667969465255737e-01 -7.927045971155166626e-02 1.165009364485740662e-01 -1.201347783207893372e-01 2.776319682598114014e-01 -5.613144040107727051e-01 -2.562721967697143555e-01 3.170607388019561768e-01 2.143686860799789429e-01 6.779277920722961426e-01 3.529274165630340576e-01 4.024900197982788086e-01 5.237525701522827148e-02 -1.281375885009765625e-01 1.228521764278411865e-01 -8.376955240964889526e-02 -1.514679640531539917e-01 2.627034783363342285e-01 -2.764679491519927979e-01 -2.382797002792358398e-01 -2.440808862447738647e-01 1.802389621734619141e-01 2.970608174800872803e-01 -2.678565084934234619e-01 2.354812622070312500e-01 1.324600726366043091e-01 -1.776928156614303589e-01 1.316578537225723267e-01 1.749206632375717163e-01 2.783487737178802490e-01 -8.543696999549865723e-01 -7.837263941764831543e-01 1.159310936927795410e+00 2.079854607582092285e-01 -1.975132673978805542e-01 -1.890031546354293823e-01 -6.118543148040771484e-01 4.088728427886962891e-01 2.624981105327606201e-01 -3.699615001678466797e-01 4.159393608570098877e-01 8.836975097656250000e-01 1.562783122062683105e-01 1.640137732028961182e-01 -1.197587132453918457e+00 5.978539586067199707e-01 -3.708951473236083984e-01 -1.980624049901962280e-01 3.560968637466430664e-01 -7.646235823631286621e-02 3.595401942729949951e-01 -4.729371368885040283e-01 -2.531513273715972900e-01 4.839506447315216064e-01 1.561196595430374146e-01 6.700440049171447754e-01 4.368193820118904114e-02 -1.523363441228866577e-01 -3.827514350414276123e-01 5.279878377914428711e-01 -4.667643830180168152e-02 -3.587187500670552254e-03 -4.133801460266113281e-01 5.235092639923095703e-01 7.658248543739318848e-01 4.832830131053924561e-01 -5.945121645927429199e-01 -7.572730183601379395e-01 3.372147306799888611e-02 3.748162984848022461e-01 -3.064274489879608154e-01 3.166201353073120117e+00 1.852451115846633911e-01 -1.546635776758193970e-01 -5.179570987820625305e-02 2.285735458135604858e-01 -1.143866404891014099e-02 -7.245569825172424316e-01 4.166069030761718750e-01 -7.253641486167907715e-01 -3.097909092903137207e-01 3.067705035209655762e-01 -3.431375324726104736e-01 3.719021081924438477e-01 7.380828261375427246e-01 -3.750141859054565430e-01 -3.176930844783782959e-01 4.908454120159149170e-01 4.001739323139190674e-01 -7.170514762401580811e-02 -2.774538695812225342e-01 3.640774637460708618e-02 -1.289568692445755005e-01 -5.300521850585937500e-01 -1.634578704833984375e-01 1.868572384119033813e-01 -1.791407465934753418e-01 1.330701261758804321e-01 -2.953030169010162354e-01 3.534372150897979736e-01 1.289705187082290649e-01 -4.287196099758148193e-01 -1.119026467204093933e-01 2.902593910694122314e-01 -2.452176958322525024e-01 2.175959944725036621e-01 -1.716856658458709717e-02 -6.709246039390563965e-01 4.832975566387176514e-01 -1.975986510515213013e-01 -1.674962490797042847e-01 4.563885033130645752e-01 -2.306897193193435669e-01 -2.871847450733184814e-01 4.272378981113433838e-01 8.185309767723083496e-01 2.842443287372589111e-01 4.829314947128295898e-01 -3.521650135517120361e-01 -5.168520212173461914e-01 4.380974173545837402e-02 -1.396296471357345581e-01 4.183245003223419189e-01 -1.590005904436111450e-01 -1.774215102195739746e-01 -7.987883090972900391e-01 -2.792345546185970306e-02 -8.252432346343994141e-01 1.216312944889068604e-01 1.781482845544815063e-01 -2.472822070121765137e-01 -1.001996919512748718e-01 3.656202554702758789e-02 -7.654361724853515625e-01 1.583684682846069336e-01 5.329470038414001465e-01 1.078515946865081787e-01 8.776552230119705200e-02 6.645191311836242676e-01 -2.618543505668640137e-01 7.872440665960311890e-02 4.630935192108154297e-01 -2.632057964801788330e-01 5.364618077874183655e-02 1.313137356191873550e-02 3.436444327235221863e-02 -7.903385758399963379e-01 -2.929166853427886963e-01 -3.689062893390655518e-01 5.500208735466003418e-01 -6.838202476501464844e-02 3.986319303512573242e-01 -3.728171810507774353e-02 3.495819866657257080e-01 1.632176041603088379e-01 3.738801181316375732e-01 1.914618015289306641e-01 -5.640496611595153809e-01 -4.571083933115005493e-03 -1.754218488931655884e-01 -4.316631257534027100e-01 4.881493747234344482e-03 8.457414060831069946e-02 2.919163322076201439e-03 -2.993893325328826904e-01 4.633202552795410156e-01 -4.041658341884613037e-02 -3.137142360210418701e-01 4.370006024837493896e-01 -7.665393352508544922e-01 3.576404601335525513e-02 -5.211920663714408875e-02 -1.342284530401229858e-01 1.585953980684280396e-01 -4.048459827899932861e-01 1.590707302093505859e-01 -7.001406550407409668e-01 -5.633411183953285217e-02 2.229256033897399902e-01 2.002159357070922852e-01 -7.240077108144760132e-02 1.961217075586318970e-01 -6.897256374359130859e-01 6.184336543083190918e-01 2.075141519308090210e-01 5.351019501686096191e-01 -3.662152290344238281e-01 -7.776834815740585327e-02 8.576980233192443848e-01 4.580875337123870850e-01 9.412784129381179810e-02 -5.655127167701721191e-01 -2.487426809966564178e-02 6.191864609718322754e-01 -1.905286759138107300e-01 2.708069384098052979e-01 -5.009361077100038528e-03 -8.356668800115585327e-02 4.772948324680328369e-01 8.342819288372993469e-03 -3.230108916759490967e-01 2.036800421774387360e-02 -5.231071114540100098e-01 2.212213277816772461e-01 -4.902672395110130310e-02 -1.930703520774841309e-01 -4.191579818725585938e-01 -2.520358860492706299e-01 -5.421904921531677246e-01 -5.060340762138366699e-01 8.791491985321044922e-01 -3.000475466251373291e-01 3.603027164936065674e-01 -7.380862832069396973e-01 1.785921603441238403e-01 2.036900371313095093e-01 3.139126896858215332e-01 5.383743047714233398e-01 -4.850522577762603760e-01 4.380264282226562500e-01 1.926586627960205078e-01 6.627958416938781738e-01 3.450708687305450439e-01 -2.491614669561386108e-01 4.395340681076049805e-01 3.478875160217285156e-01 3.411434888839721680e-01 3.244681060314178467e-01 -3.862085044384002686e-01 -2.047467231750488281e-01 -4.875096380710601807e-01 3.639905154705047607e-01 6.364378333091735840e-01 -4.326622486114501953e-01 -2.391706705093383789e-01 3.265649378299713135e-01 2.804412245750427246e-01 3.835380077362060547e-01 8.308367133140563965e-01 9.242787957191467285e-02 -1.456592977046966553e-01 5.287982225418090820e-01 3.190277814865112305e-01 -2.141663432121276855e-01 -4.236178696155548096e-01 3.496601581573486328e-01 9.442005306482315063e-02 2.032280564308166504e-01 -3.283920511603355408e-02 -3.970285952091217041e-01 3.684163093566894531e-01 -7.708840817213058472e-02 2.162377834320068359e-01 -2.390719205141067505e-01 -6.862116456031799316e-01 -2.150852441787719727e+00 -2.312799692153930664e-01 3.008835613727569580e-01 -4.242952167987823486e-01 5.130121707916259766e-01 -7.735663652420043945e-02 1.771032065153121948e-01 -1.573518812656402588e-01 4.645152986049652100e-01 -2.030081897974014282e-01 -7.793870568275451660e-02 5.019690394401550293e-01 -6.731579303741455078e-01 -2.173748612403869629e-01 9.074034690856933594e-01 -2.040766477584838867e-01 3.127816319465637207e-02 -3.233207762241363525e-01 5.093463063240051270e-01 -3.921566009521484375e-01 6.849016547203063965e-01 -9.612799435853958130e-02 -8.742973208427429199e-02 -3.646489083766937256e-01 1.454412937164306641e-02 -3.328901827335357666e-01 -3.344607651233673096e-01 -2.200678735971450806e-01 -9.761194139719009399e-02 4.320633709430694580e-01 -8.792926669120788574e-01 -5.234356522560119629e-01 2.988206744194030762e-01 -3.194348514080047607e-01 2.912806272506713867e-01 -3.713916838169097900e-01 1.570931077003479004e-01 3.806003630161285400e-01 1.281246542930603027e-01 4.772558212280273438e-01 1.979627646505832672e-02 3.838328123092651367e-01 -2.231001406908035278e-01 3.628417551517486572e-01 9.768719673156738281e-01 -1.919136010110378265e-02 1.662456244230270386e-02 5.950570702552795410e-01 -5.491303801536560059e-01 -4.843179285526275635e-01 -2.203344106674194336e-01 -5.769641399383544922e-01 6.806530356407165527e-01 -5.311046168208122253e-02 4.968517720699310303e-01 -1.935431212186813354e-01 -3.891815245151519775e-02 -1.081378683447837830e-01 1.929742097854614258e-01 -4.523114264011383057e-01 5.571283102035522461e-01 7.879233360290527344e-01 -1.809501647949218750e-01 8.596966974437236786e-03 -8.141505718231201172e-02 -1.548338383436203003e-01 7.304247021675109863e-01 -4.328036215156316757e-03 -5.601160693913698196e-03 1.889465004205703735e-01 -3.035354912281036377e-01 5.405261516571044922e-01 -2.293767333030700684e-01 2.195114642381668091e-01 -3.396963179111480713e-01 1.907847970724105835e-01 7.781101018190383911e-02 3.398842513561248779e-01 -4.202259778976440430e-01 -3.405518233776092529e-01 6.333265304565429688e-01 -2.482349611818790436e-02 -8.316230177879333496e-01 1.204835996031761169e-01 2.699846327304840088e-01 3.978615701198577881e-01 2.520422041416168213e-01 3.447258770465850830e-01 6.205550432205200195e-01 5.831790566444396973e-01 -6.512925028800964355e-01 3.093813359737396240e-01 5.348584055900573730e-01 7.327124476432800293e-01 -7.544696927070617676e-01 1.047607064247131348e+00 5.592058971524238586e-02 7.084070891141891479e-02 1.777020245790481567e-01 -2.213101536035537720e-01 3.576713502407073975e-01 -2.926616072654724121e-01 -4.220471903681755066e-02 5.611289739608764648e-01 -2.637340128421783447e-02 1.829137094318866730e-02 1.131541505455970764e-01 -4.905685484409332275e-01 2.029755562543869019e-01 1.774012446403503418e-01 7.476509213447570801e-01 8.998055011034011841e-02 -9.438793058507144451e-04 -3.685149922966957092e-02 5.752647519111633301e-01 2.923401296138763428e-01 -5.165401101112365723e-01 -3.977717831730842590e-02 6.477240920066833496e-01 -1.141259297728538513e-01 -7.349494844675064087e-02 3.907660245895385742e-01 -2.606236040592193604e-01 7.344360947608947754e-01 -1.774028092622756958e-01 3.875944316387176514e-01 7.271943688392639160e-01 -4.162240326404571533e-01 6.289348006248474121e-01 -1.043563783168792725e-01 -1.800368428230285645e-01 4.843508005142211914e-01 3.861883580684661865e-01 4.343236386775970459e-01 1.523287594318389893e-02 -9.728161245584487915e-02 3.178800046443939209e-01 -6.037698313593864441e-02 -8.373036384582519531e-01 -1.403105407953262329e-01 -1.294690221548080444e-01 2.357513755559921265e-01 -2.119691222906112671e-01 -8.372984528541564941e-01 2.848969697952270508e-01 -6.262183189392089844e-02 1.702896356582641602e-01 -2.416962198913097382e-02 1.217677116394042969e+00 -2.013049870729446411e-01 -1.494407746940851212e-02 3.387538194656372070e-01 -6.532572507858276367e-01 2.598601281642913818e-01 4.158929884433746338e-01 -3.392457067966461182e-01 -5.369481444358825684e-02 -4.967244565486907959e-01 5.542503595352172852e-01 8.159113526344299316e-01 4.578375518321990967e-01 -1.297191232442855835e-01 -4.707031548023223877e-01 4.986421167850494385e-01 -4.249103963375091553e-01 -9.623685479164123535e-02 -7.952206730842590332e-01 -3.103962242603302002e-01 3.221222460269927979e-01 -6.149913072586059570e-01 7.332307696342468262e-01 -1.786476820707321167e-01 3.685816526412963867e-01 -6.042495369911193848e-02 -1.463805884122848511e-01 9.230453372001647949e-01 7.772830873727798462e-02 2.146577835083007812e-01 4.540801942348480225e-01 -1.401777267456054688e-01 6.095209717750549316e-02 -2.153988927602767944e-01 -8.082540333271026611e-02 7.897596359252929688e-01 7.090570330619812012e-01 -2.863726913928985596e-01 8.485903143882751465e-01 5.443938374519348145e-01 -5.580995678901672363e-01 3.638322055339813232e-01 -2.158574908971786499e-01 3.912663459777832031e-01 -1.020493865013122559e+00 -1.169711053371429443e-01 2.624920606613159180e-01 -6.096824407577514648e-01 -2.987629473209381104e-01 1.709618419408798218e-01 -2.541046142578125000e-01 2.151078432798385620e-01 -3.150114715099334717e-01 -8.743342757225036621e-02 1.932962685823440552e-01 -6.575353741645812988e-01 -4.572652280330657959e-01 -2.192691117525100708e-01 2.335068583488464355e-01 -2.146088480949401855e-01 3.771745264530181885e-01 -6.867301464080810547e-02 -2.744881510734558105e-01 -3.221476972103118896e-01 -5.222706198692321777e-01 1.864684969186782837e-01 -1.850520819425582886e-02 -5.111815333366394043e-01 -6.455144882202148438e-01 -1.237478351593017578e+01 4.225520789623260498e-01 1.042695716023445129e-01 -4.805661141872406006e-01 1.040191128849983215e-01 -3.891327679157257080e-01 1.776366382837295532e-01 1.382282823324203491e-01 1.060606073588132858e-02 -2.627068758010864258e-01 2.258601039648056030e-02 3.801454007625579834e-01 -2.896417677402496338e-01 6.369197964668273926e-01 4.347507655620574951e-01 -1.252625137567520142e-01 2.271609306335449219e-01 1.478350609540939331e-01 -4.714452028274536133e-01 -1.040382981300354004e-01 -3.009998202323913574e-01 -1.004068732261657715e+00 -3.384205400943756104e-01 5.225641727447509766e-01 3.700752556324005127e-01 5.099946856498718262e-01 -3.404337167739868164e-01 4.681644439697265625e-01 -2.278226763010025024e-01 -3.103453107178211212e-02 2.295117974281311035e-01 -1.493967175483703613e-01 -3.553004562854766846e-01 -1.213174164295196533e-01 1.016746684908866882e-01 2.102322131395339966e-01 -5.905912518501281738e-01 2.832809388637542725e-01 -9.613607078790664673e-02 1.108160987496376038e-01 -4.756544530391693115e-01 -9.525258094072341919e-02 3.172882497310638428e-01 2.040173560380935669e-01 6.591092944145202637e-01 -2.801614403724670410e-01 -1.658413857221603394e-01 -2.270187996327877045e-02 4.827543497085571289e-01 -6.780236363410949707e-01 -2.548901736736297607e-01 1.666139066219329834e-01 9.561934322118759155e-02 -1.623621731996536255e-01 6.530839204788208008e-01 3.005265258252620697e-02 -3.105163872241973877e-01 7.839379906654357910e-01 -4.440573453903198242e-01 1.615843623876571655e-01 -1.706653237342834473e-01 -4.596288204193115234e-01 8.961755037307739258e-02 -1.033260598778724670e-01 -6.771223992109298706e-02 9.892246872186660767e-02 -5.470759272575378418e-01 3.285893499851226807e-01 -2.179780453443527222e-01 -4.128037393093109131e-01 -1.437771022319793701e-01 7.543588280677795410e-01 -5.953643321990966797e-01
